,Country,Player,Span,Matches,Innings,Not_Out,Runs,Highest_score,Average,Ball_Faced,Strike_Rate,Hundreds,Fiftys,Zeros,Fours,Sixes
1089,Sri,MAR Samarasekera,1983-1994,39,39,2,844,76,22.81,1207,69.92,-,4,2,73+,5+
1090,Sri,RS Kalpage,1992-1999,86,69,28,844,51,20.58,1320,63.93,-,1,2,29,4
1091,Sri,JR Ratnayeke,1982-1990,78,69,14,824,50,14.98,1571,52.45,-,1,4,43+,2+
1092,Sri,S Wettimuny,1982-1987,35,33,1,786,86*,24.56,1636,48.04,-,4,1,46+,2+
1093,Sri,J Liyanage,2024-2025,26,21,4,735,101*,43.23,896,82.03,1,5,-,54,19
1094,Sri,J Mubarak,2002-2013,40,37,6,704,72,22.70,1115,63.13,-,4,1,62,5
1095,Sri,M Muralidaran,1993-2011,343,161,63,674,33*,6.87,867,77.73,-,-,24,50,12
1096,Sri,UC Hathurusingha,1992-1999,35,33,1,669,66,20.90,1318,50.75,-,4,3,59,0
1097,Sri,BMAJ Mendis,2010-2019,58,44,10,636,72,18.70,769,82.70,-,1,2,48,13
1098,Sri,RJ Ratnayake,1982-1993,70,55,18,612,33*,16.54,705,86.80,-,-,4,43+,18+
1099,Sri,DAS Gunaratne,2016-2019,31,25,4,575,114*,27.38,724,79.41,1,1,-,50,6
1100,Sri,SL Malinga,2004-2019,226,119,36,567,56,6.83,761,74.50,-,1,26,45,21
1101,Sri,TAM Siriwardana,2015-2019,27,24,1,516,66,22.43,525,98.28,-,3,1,39,13
1102,Sri,ALF de Mel,1982-1987,57,41,9,466,36,14.56,595,78.31,-,-,6,22+,3+
1103,Sri,C Karunaratne,2021-2023,26,24,6,451,75,25.05,575,78.43,-,1,-,32,8
1104,Sri,SAR Silva,1984-1985,20,20,-,441,85,22.05,838,52.62,-,3,1,32+,0
1105,Sri,S Prasanna,2011-2019,40,37,3,421,95,12.38,445,94.60,-,2,7,29,26
1106,Sri,SMA Priyanjan,2013-2015,23,20,2,420,74,23.33,522,80.45,-,2,-,47,3
1107,Sri,PHKD Mendis,2019-2025,22,21,5,402,64,25.12,555,72.43,-,2,2,28,9
1108,Sri,RG de Alwis,1983-1988,31,27,8,401,59*,21.10,512,78.32,-,2,2,33+,7+
1109,Sri,WS Jayantha,2004-2004,17,17,2,400,74*,26.66,530,75.47,-,2,2,54,4
1110,Sri,T Thushara,2008-2010,38,27,6,392,54*,18.66,424,92.45,-,1,4,32,9
1111,Sri,DN Wellalage,2022-2025,31,24,5,386,67*,20.31,483,79.91,-,1,3,30,10
1112,Sri,DS de Silva,1975-1985,41,29,10,371,37*,19.52,691,53.69,-,-,-,23+,0+
1113,Sri,GP Wickramasinghe,1990-2002,134,64,24,344,32,8.60,543,63.35,-,-,12,17,2
1114,Sri,DNT Zoysa,1997-2007,95,47,21,343,47*,13.19,358,95.81,-,-,5,29,7
1115,Sri,SS Pathirana,2015-2017,18,14,1,332,56,25.53,383,86.68,-,1,-,33,5
1116,Sri,A Dananjaya,2012-2024,42,32,6,323,50*,12.42,451,71.61,-,1,3,29,3
1117,Sri,M Theekshana,2021-2025,55,31,11,316,38*,15.80,592,53.37,-,-,4,22,3
1118,Sri,SMSM Senanayake,2012-2015,49,33,11,290,42,13.18,311,93.24,-,-,6,31,6
1119,Sri,PVD Chameera,2015-2025,54,37,13,289,29,12.04,478,60.46,-,-,3,21,3
1120,Sri,S Randiv,2009-2016,31,18,2,280,56,17.50,382,73.29,-,1,2,28,1
1121,Sri,ML Udawatte,2008-2008,9,9,-,257,73,28.55,383,67.10,-,2,1,25,3
1122,Sri,S Ranatunga,1994-1996,13,11,-,253,70,23.00,526,48.09,-,2,-,10,0
1123,Sri,GF Labrooy,1986-1992,44,36,7,249,33,8.58,350,71.14,-,-,6,13+,3+
1124,Sri,RAS Lakmal,2009-2021,86,48,22,244,26,9.38,404,60.39,-,-,9,18,3
1125,Sri,CRD Fernando,2001-2012,146,61,35,239,20,9.19,392,60.96,-,-,9,19,2
1126,Sri,I Udana,2012-2021,21,18,4,237,78,16.92,249,95.18,-,1,2,17,10
1127,Sri,SHU Karnain,1984-1990,19,17,5,229,41*,19.08,386,59.32,-,-,2,8+,3+
1128,Sri,KS Lokuarachchi,2003-2007,21,18,3,210,69,14.00,262,80.15,-,1,2,9,5
1129,Sri,CPH Ramanayake,1986-1995,62,35,14,210,26,10.00,374,56.14,-,-,7,13,1
1130,Sri,GSNFG Jayasuriya,2015-2019,12,10,1,195,96,21.66,273,71.42,-,1,2,13,2
1131,Sri,ASA Perera,1998-2001,20,13,2,195,56*,17.72,257,75.87,-,1,1,15,3
1132,Sri,BAW Mendis,2008-2015,87,42,19,188,21*,8.17,263,71.48,-,-,10,16,2
1133,Sri,SI de Saram,1999-2001,15,13,2,183,38,16.63,270,67.77,-,-,-,12,1
1134,Sri,KNM Fernando,2024-2025,7,6,-,182,69,30.33,212,85.84,-,2,-,21,2
1135,Sri,B Warnapura,1975-1982,12,12,-,180,77,15.00,415,43.37,-,1,1,21+,0
1136,Sri,SKL de Silva,1997-1997,11,6,3,161,57,53.66,193,83.41,-,2,-,16,0
1137,Sri,K Weeraratne,2000-2008,15,9,1,160,41,20.00,177,90.39,-,-,-,10,3
1138,Sri,HMCM Bandara,2006-2010,31,17,4,160,31,12.30,224,71.42,-,-,3,8,5
1139,Sri,AN Ranasinghe,1975-1982,9,8,1,153,51,21.85,147,104.08,-,1,2,8+,3+
1140,Sri,MDK Perera,2007-2018,13,12,-,152,30,12.66,199,76.38,-,-,-,13,3
1141,Sri,BOP Fernando,2019-2021,8,8,-,148,49,18.50,230,64.34,-,-,1,15,3
1142,Sri,DK Liyanage,1992-2001,16,11,2,144,43,16.00,207,69.56,-,-,-,6,1
1143,Sri,KNA Bandara,2021-2023,6,5,1,141,55*,35.25,217,64.97,-,2,-,9,1
1144,Sri,M Bhanuka,2019-2021,6,6,-,140,36,23.33,194,72.16,-,-,-,13,2
1145,Sri,HMRKB Herath,2004-2015,71,30,15,140,17*,9.33,217,64.51,-,-,3,10,2
1146,Sri,EAR de Silva,1986-1992,28,20,6,138,19*,9.85,241,57.26,-,-,2,4,1
1147,Sri,APB Tennekoon,1975-1979,4,4,-,137,59,34.25,207,66.18,-,1,1,16,0
1148,Sri,SRD Wettimuny,1975-1979,3,3,1,136,67,68.00,242,56.19,-,2,-,16,0
1149,Sri,KTGD Prasad,2006-2015,24,12,6,129,31*,21.50,146,88.35,-,-,1,9,3
1150,Sri,CP Senanayake,1990-1991,7,7,-,126,27,18.00,211,59.71,-,-,1,7,0
1151,Sri,CAK Rajitha,2018-2023,34,19,7,117,33,9.75,184,63.58,-,-,4,14,1
1152,Sri,JDF Vandersay,2015-2024,28,15,5,112,25,11.20,234,47.86,-,-,2,5,0
1153,Sri,ERNS Fernando,1983-1983,7,5,-,101,36,20.20,216,46.75,-,-,2,7,0
1154,Sri,PC de Silva,2014-2017,7,7,1,94,44,15.66,112,83.92,-,-,-,10,0
1155,Sri,DP Samaraweera,1993-1994,5,4,-,91,49,22.75,169,53.84,-,-,-,8,0
1156,Sri,SSD Arachchige,2023-2024,5,3,-,89,57,29.66,134,66.41,-,1,-,6,0
1157,Sri,PBB Rajapaksa,2021-2021,5,5,-,89,65,17.80,85,104.70,-,1,3,14,2
1158,Sri,PB Dassanayake,1993-1994,16,10,2,85,20*,10.62,142,59.85,-,-,-,3,0
1159,Sri,VB John,1982-1987,45,19,10,84,15,9.33,152,55.26,-,-,3,7,0
1160,Sri,LHD Dilhara,2005-2013,9,9,-,83,29,9.22,107,77.57,-,-,1,8,4
1161,Sri,MH Tissera,1975-1975,3,3,-,78,52,26.00,147,53.06,-,1,-,10,0
1162,Sri,MNK Fernando,2023-2024,5,4,-,75,50,18.75,105,71.42,-,1,-,10,0
1163,Sri,KDK Vithanage,2013-2014,6,6,1,75,27,15.00,90,83.33,-,-,-,11,0
1164,Sri,DS Weerakkody,2017-2017,3,3,-,73,58,24.33,66,110.60,-,1,-,9,1
1165,Sri,Y Goonasekera,1983-1983,3,3,-,69,35,23.00,104,66.34,-,-,-,8,0
1166,Sri,PADLR Sandakan,2016-2021,31,19,7,64,16*,5.33,140,45.71,-,-,4,4,0
1167,Sri,SD Anurasiri,1986-1994,45,18,12,62,11,10.33,143,43.35,-,-,2,1+,0
1168,Sri,CBRLS Kumara,2017-2025,32,19,8,62,10,5.63,140,44.28,-,-,1,8,1
1169,Sri,C Wickramasinghe,2024-2025,4,3,-,58,22,19.33,100,58.00,-,-,-,4,1
1170,Sri,SK Ranasinghe,1986-1986,4,3,-,55,41,18.33,81,67.90,-,-,1,3+,0+
1171,Sri,RAP Nissanka,2001-2003,23,13,5,53,11,6.62,140,37.85,-,-,2,4,1
1172,Sri,AK Perera,2013-2019,6,4,-,52,31,13.00,83,62.65,-,-,-,3,0
1173,Sri,RTM Mendis,2021-2022,4,4,2,50,26,25.00,50,100.00,-,-,-,3,1
1174,Sri,D Ranatunga,1990-1990,4,4,-,49,25,12.25,156,31.41,-,-,1,2,0
1175,Sri,KEA Upashantha,1995-2001,12,8,1,49,15,7.00,86,56.97,-,-,-,3,1
1176,Sri,MG Vandort,2006-2006,1,1,-,48,48,48.00,117,41.02,-,-,-,3,0
1177,Sri,ER Fernando,1975-1975,3,3,-,47,22,15.66,66,71.21,-,-,-,7,0
1178,Sri,KHRK Fernando,2002-2006,7,5,3,43,23*,21.50,72,59.72,-,-,-,4,1
1179,Sri,MADI Hemantha,2023-2023,5,4,2,39,22,19.50,39,100.00,-,-,1,3,1
1180,Sri,KSC de Silva,1996-2000,38,19,13,39,13*,6.50,92,42.39,-,-,4,3,1
1181,Sri,CKB Kulasekara,2011-2012,4,3,-,38,19,12.66,72,52.77,-,-,1,0,0
1182,Sri,PW Gunaratne,2002-2003,23,8,3,36,15*,7.20,63,57.14,-,-,2,5,0
1183,Sri,KR Pushpakumara,1994-1999,31,9,5,36,14*,9.00,52,69.23,-,-,2,2,0
1184,Sri,D Madushanka,2023-2024,26,11,8,36,19,12.00,79,45.56,-,-,1,5,0
1185,Sri,SM Warnapura,2007-2008,3,3,-,35,30,11.66,76,46.05,-,-,1,5,0
1186,Sri,N Pradeep,2012-2022,49,25,17,35,7,4.37,83,42.16,-,-,4,3,1
1187,Sri,RMS Eranga,2011-2016,19,11,8,34,12*,11.33,64,53.12,-,-,1,4,0
1188,Sri,PARP Perera,2019-2019,2,2,-,33,33,16.50,58,56.89,-,-,1,2,0
1189,Sri,LWS Kaluperuma,1975-1982,4,3,3,33,14*,-,60,55.00,-,-,-,2,0
1190,Sri,MN Nawaz,1998-2002,3,3,1,31,15*,15.50,71,43.66,-,-,-,1,0
1191,Sri,HM Goonatilleke,1982-1982,6,4,3,31,14*,31.00,58,53.44,-,-,-,0+,0+
1192,Sri,MVT Fernando,2017-2019,8,8,6,30,7*,15.00,61,49.18,-,-,1,3,0
1193,Sri,ARM Opatha,1975-1979,5,3,-,29,18,9.66,55,52.72,-,-,1,3,0
1194,Sri,TCB Fernando,2001-2003,17,10,6,29,14*,7.25,59,49.15,-,-,1,0,0
1195,Sri,Pramod Madushan,2022-2024,9,6,1,28,15,5.60,83,33.73,-,-,-,3,0
1196,West,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1197,West,CH Gayle,1999-2019,298,291,17,10425,215,38.04,11960,87.16,25,53,24,1120,330
1198,West,BC Lara,1990-2007,295,285,32,10348,169,40.90,12996,79.62,19,62,14,1039,133
1199,West,S Chanderpaul,1994-2011,268,251,40,8778,150,41.60,12408,70.74,11,59,6,722,85
1200,West,DL Haynes,1978-1994,238,237,28,8648,152*,41.37,13707,63.09,17,57,13,768+,53+
1201,West,IVA Richards,1975-1991,187,167,24,6721,189*,47.00,7451,90.20,11,45,7,600+,126+
1202,West,RB Richardson,1983-1996,224,217,30,6248,122,33.41,9801,63.74,5,44,8,541+,54+
1203,West,RR Sarwan,2000-2013,181,169,33,5804,120*,42.67,7663,75.74,5,38,8,480,58
1204,West,CL Hooper,1987-2003,227,206,43,5761,113*,35.34,7517,76.63,7,29,7,409,65
1205,West,SD Hope,2016-2025,139,134,19,5672,170,49.32,7206,78.71,17,28,6,448,109
1206,West,MN Samuels,2000-2018,207,196,26,5606,133*,32.97,7463,75.11,10,30,11,526,118
1207,West,CG Greenidge,1975-1991,128,127,13,5134,133*,45.03,7908,64.92,11,31,3,470+,81+
1208,West,PV Simmons,1987-1999,143,138,11,3675,122,28.93,5407,67.96,5,18,14,376+,44+
1209,West,DM Bravo,2009-2022,122,117,14,3109,124,30.18,4434,70.11,4,18,9,252,75
1210,West,DJ Bravo,2004-2014,164,141,24,2968,112*,25.36,3606,82.30,2,10,11,240,58
1211,West,WW Hinds,1999-2010,119,111,10,2880,127*,28.51,4393,65.55,5,14,8,261,50
1212,West,AL Logie,1981-1993,158,133,36,2809,109*,28.95,3801,73.90,1,14,13,209+,9+
1213,West,KA Pollard,2007-2022,123,113,9,2706,119,26.01,2866,94.41,3,13,15,171,135
1214,West,SL Campbell,1994-2001,90,87,-,2283,105,26.24,3853,59.25,2,14,9,207,7
1215,West,JO Holder,2013-2023,138,114,24,2237,99*,24.85,2479,90.23,-,12,11,160,69
1216,West,JC Adams,1992-2001,127,105,28,2204,82,28.62,3614,60.98,-,14,7,148,3
1217,West,D Ramdin,2005-2016,139,110,22,2200,169,25.00,2738,80.35,2,8,4,165,31
1218,West,E Lewis,2016-2025,67,64,5,2175,176*,36.86,2523,86.20,5,11,3,213,70
1219,West,RL Powell,1999-2005,109,100,16,2085,124,24.82,2157,96.66,1,8,8,185,75
1220,West,N Pooran,2019-2023,61,58,8,1983,118,39.66,2000,99.15,3,11,3,157,80
1221,West,CH Lloyd,1973-1985,87,69,19,1977,102,39.54,2434,81.22,1,11,1,160+,30+
1222,West,LMP Simmons,2006-2015,68,65,3,1958,122,31.58,2680,73.05,2,16,9,162,50
1223,West,PJL Dujon,1981-1991,169,120,36,1945,82*,23.15,2881,67.51,-,6,8,139+,7+
1224,West,KLT Arthurton,1988-1999,105,93,20,1904,84,26.08,2822,67.46,-,9,12,132,19
1225,West,DJG Sammy,2004-2015,126,105,30,1871,89,24.94,1870,100.05,-,9,4,145,84
1226,West,RD Jacobs,1996-2004,147,112,32,1865,80*,23.31,2662,70.06,-,9,11,118,27
1227,West,SC Williams,1994-1999,57,55,6,1586,105*,32.36,2402,66.02,1,12,6,177,12
1228,West,DR Smith,2004-2015,105,89,5,1560,97,18.57,1683,92.69,-,8,14,142,64
1229,West,SO Hetmyer,2017-2025,57,52,3,1543,139,31.48,1464,105.39,5,4,3,117,56
1230,West,J Charles,2012-2023,58,58,-,1537,130,26.50,1803,85.24,2,7,9,172,44
1231,West,RS Morton,2002-2010,56,51,6,1519,110*,33.75,2289,66.36,2,10,7,123,15
1232,West,BA King,2019-2025,52,52,2,1458,112,29.16,1744,83.60,3,8,5,177,29
1233,West,KU Carty,2022-2025,37,34,5,1432,170,49.37,1731,82.72,4,5,1,128,25
1234,West,HA Gomes,1978-1987,83,64,15,1415,101,28.87,2578,54.88,1,6,5,73+,4+
1235,West,DS Smith,2003-2013,47,45,2,1059,107,24.62,1506,70.31,1,5,4,110,9
1236,West,AD Russell,2011-2019,56,47,9,1034,92*,27.21,794,130.22,-,4,6,94,57
1237,West,KOA Powell,2009-2018,46,44,-,1005,83,22.84,1278,78.63,-,9,4,115,15
1238,West,R Powell,2016-2023,51,48,3,979,101,21.75,1153,84.90,1,2,3,63,42
1239,West,MD Marshall,1980-1992,136,83,19,955,66,14.92,1246,76.64,-,2,5,63+,14+
1240,West,RL Chase,2017-2025,60,45,8,953,94,25.75,1253,76.05,-,5,5,72,6
1241,West,RA Harper,1983-1996,105,73,20,855,45*,16.13,1162,73.58,-,-,5,53,18
1242,West,D Ganga,1999-2006,35,34,1,843,71,25.54,1414,59.61,-,9,5,69,7
1243,West,SSJ Brooks,2022-2023,29,29,1,842,101*,30.07,1114,75.58,1,4,5,69,16
1244,West,AI Kallicharran,1973-1981,31,28,4,826,78,34.41,1329,62.15,-,6,-,67+,3+
1245,West,PA Wallace,1991-2000,33,33,-,701,103,21.24,1151,60.90,1,2,4,81,14
1246,West,N Deonarine,2005-2015,31,29,3,682,65*,26.23,989,68.95,-,4,-,57,9
1247,West,JR Murray,1992-1999,55,36,6,678,86,22.60,929,72.98,-,5,4,63,6
1248,West,KR Mayers,2021-2023,28,26,-,660,120,25.38,775,85.16,2,2,3,75,21
1249,West,CEL Ambrose,1988-2000,176,96,36,639,31*,10.65,985,64.87,-,-,13,39,10
1250,West,JN Mohammed,2011-2021,36,31,2,630,91*,21.72,941,66.95,-,4,2,51,10
1251,West,SFAF Bacchus,1978-1983,29,26,3,612,80*,26.60,928,65.94,-,3,2,52+,1+
1252,West,RIC Holder,1993-1997,37,31,6,599,65,23.96,876,68.37,-,2,4,35,3
1253,West,JL Carter,2015-2019,33,28,3,581,54,23.24,822,70.68,-,3,1,48,10
1254,West,SE Rutherford,2023-2025,13,11,3,567,113,70.87,517,109.67,1,6,-,49,27
1255,West,CR Brathwaite,2011-2019,44,37,3,559,101,16.44,614,91.04,1,1,2,38,24
1256,West,AR Nurse,2016-2019,54,40,14,502,44,19.30,513,97.85,-,-,2,44,12
1257,West,AS Joseph,2016-2025,81,46,16,489,49,16.30,638,76.64,-,-,5,37,22
1258,West,CS Baugh,2003-2012,47,35,11,482,49,20.08,719,67.03,-,-,2,37,7
1259,West,SW Ambris,2017-2021,16,15,2,473,148,36.38,494,95.74,1,2,-,54,3
1260,West,CA Best,1986-1992,24,23,4,473,100,24.89,690,68.55,1,2,2,39+,4+
1261,West,AC Cummins,1991-1995,63,41,11,459,44*,15.30,551,83.30,-,-,3,31,5
1262,West,CO Browne,1995-2005,46,32,8,415,46*,17.29,590,70.33,-,-,3,27,5
1263,West,IR Bishop,1988-1997,84,44,19,405,33*,16.20,776,52.19,-,-,3,14,5
1264,West,R Shepherd,2019-2024,37,26,3,402,50,17.47,391,102.81,-,1,3,39,13
1265,West,AB Barath,2010-2012,14,14,1,394,113,30.30,612,64.37,1,1,2,43,3
1266,West,XM Marshall,2005-2009,24,24,3,375,157*,17.85,545,68.80,1,-,5,38,13
1267,West,S Chattergoon,2006-2009,18,17,2,370,54*,24.66,615,60.16,-,2,2,54,3
1268,West,CB Lambert,1990-1998,11,11,-,368,119,33.45,456,80.70,1,2,1,41,6
1269,West,SP Narine,2011-2016,65,45,12,363,36,11.00,441,82.31,-,-,8,36,12
1270,West,R Rampaul,2003-2015,92,40,11,362,86*,12.48,472,76.69,-,1,3,33,13
1271,West,ADS Fletcher,2008-2016,25,25,-,354,54,14.16,549,64.48,-,2,3,42,7
1272,West,KA Edwards,2011-2014,16,16,2,331,123*,23.64,494,67.00,1,-,3,23,7
1273,West,CA Walsh,1985-2000,205,79,33,321,30,6.97,451,71.17,-,-,11,23+,9+
1274,West,KMA Paul,2018-2023,30,22,7,320,46*,21.33,330,96.96,-,-,2,26,12
1275,West,NAM McLean,1996-2003,45,34,8,314,50*,12.07,383,81.98,-,1,7,26,7
1276,West,RC Fredericks,1973-1977,12,12,-,311,105,25.91,440,70.68,1,1,-,27+,1+
1277,West,KAJ Roach,2008-2022,95,60,36,308,34,12.83,594,51.85,-,-,9,24,6
1278,West,A Athanaze,2023-2024,13,13,-,306,66,23.53,368,83.15,-,2,-,37,6
1279,West,WKM Benjamin,1986-1995,85,52,12,298,31,7.45,406,73.39,-,-,10,18+,6+
1280,West,G Motie,2022-2025,28,17,6,296,63,26.90,280,105.71,-,2,1,30,13
1281,West,DL Murray,1973-1980,26,17,5,294,61*,24.50,468,62.82,-,2,-,18+,2+
1282,West,RN Lewis,1997-2009,28,21,5,291,49,18.18,367,79.29,-,-,1,14,10
1283,West,IDR Bradshaw,2004-2007,62,34,11,287,37,12.47,480,59.79,-,-,6,18,4
1284,West,NO Miller,2008-2018,50,27,13,284,51,20.28,359,79.10,-,1,4,23,4
1285,West,MA Holding,1976-1987,102,42,11,282,64,9.09,377,74.80,-,2,9,22+,5+
1286,West,CL King,1976-1980,18,14,2,280,86,23.33,267,104.86,-,1,2,20+,8+
1287,West,KC Brathwaite,2016-2017,10,10,-,278,78,27.80,483,57.55,-,1,-,15,0
1288,West,JE Taylor,2003-2017,90,42,9,278,43*,8.42,323,86.06,-,-,7,31,5
1289,West,AJ Hosein,2021-2023,38,28,9,266,60,14.00,364,73.07,-,1,3,14,10
1290,West,JD Campbell,2019-2019,6,5,-,248,179,49.60,214,115.88,1,-,-,25,8
1291,West,JP Greaves,2022-2025,13,12,2,246,50,24.60,246,100.00,-,1,-,28,4
1292,West,J Garner,1977-1987,98,41,15,239,37,9.19,360,66.38,-,-,5,6+,4+
1293,West,DC Thomas,2009-2013,21,19,2,238,37,14.00,364,65.38,-,-,3,19,2
1294,West,AME Roberts,1975-1983,56,32,9,231,37*,10.04,357,64.70,-,-,3,12+,3+
1295,West,TM Dowlin,2009-2010,11,11,2,228,100*,25.33,348,65.51,1,1,2,20,1
1296,West,M Dillon,1997-2005,108,51,20,227,21*,7.32,411,55.23,-,-,9,11,3
1297,West,FA Rose,1997-2000,27,23,5,217,30,12.05,265,81.88,-,-,2,15,6
1298,West,NO Perry,1999-2000,21,16,8,212,52*,26.50,340,62.35,-,1,2,12,0
1299,West,FA Allen,2018-2022,20,16,3,200,51,15.38,203,98.52,-,1,2,18,8
1300,West,OF Smith,2022-2023,9,8,1,199,46,28.42,119,167.22,-,-,-,14,15
1301,West,EAE Baptiste,1983-1990,43,16,4,184,31,15.33,241,76.34,-,-,-,9+,0
1302,West,SJ Benn,2008-2016,47,30,7,182,31,7.91,240,75.83,-,-,5,19,3
1303,West,DM Richards,2009-2010,8,7,-,179,59,25.57,251,71.31,-,2,-,21,3
1304,West,MW Forde,2023-2025,13,10,2,172,58,21.50,138,124.63,-,1,1,10,14
1305,West,RS Gabriel,1984-1984,11,11,-,167,41,15.18,360,46.38,-,-,2,16,3
1306,West,RB Kanhai,1973-1975,7,5,2,164,55,54.66,273,60.07,-,2,-,19,1
1307,West,D Bishoo,2011-2019,42,25,10,164,29*,10.93,263,62.35,-,-,8,17,1
1308,West,MV Nagamootoo,2000-2002,24,18,6,162,33,13.50,270,60.00,-,-,1,17,1
1309,West,SC Joseph,2000-2005,13,11,1,161,58,16.10,302,53.31,-,1,2,11,2
1310,West,AA Jangoo,2024-2025,5,5,1,153,104*,38.25,166,92.16,1,-,1,6,5
1311,West,HR Walsh,2019-2024,24,13,3,149,46*,14.90,219,68.03,-,-,-,15,1
1312,West,D Williams,1988-1997,36,23,7,147,32*,9.18,242,60.74,-,-,4,11,0
1313,West,SE Findlay,2008-2009,9,8,1,146,59*,20.85,194,75.25,-,1,-,14,5
1314,West,OD Gibson,1995-1997,15,11,1,141,52,14.10,138,102.17,-,1,1,10,3
1315,West,DE Bernard,2003-2010,20,12,2,141,38,14.10,219,64.38,-,-,1,10,0
1316,West,KA Hope,2017-2017,7,6,-,138,46,23.00,192,71.87,-,-,-,20,0
1317,West,LG Rowe,1975-1980,11,8,-,136,60,17.00,244,55.73,-,1,-,11+,0
1318,West,PA Browne,2008-2008,5,5,1,134,49*,33.50,179,74.86,-,-,-,7,6
1319,West,TRO Payne,1984-1987,7,4,-,126,60,31.50,240,52.50,-,1,-,11,0
1320,West,LR Williams,1996-2001,15,13,2,124,41,11.27,186,66.66,-,-,2,10,0
1321,West,BA Parchment,2007-2008,7,7,-,122,48,17.42,217,56.22,-,-,-,16,1
1322,West,DBL Powell,2002-2009,55,25,3,118,48*,5.36,164,71.95,-,-,8,4,5
1323,West,FL Reifer,1997-2009,8,8,-,117,40,14.62,229,51.09,-,-,-,10,2
1324,West,DP Hyatt,2011-2011,9,9,1,112,39,14.00,188,59.57,-,-,1,8,6
1325,West,BP Nash,2008-2009,9,7,3,104,39*,26.00,141,73.75,-,-,-,11,1
1326,West,CD Collymore,1999-2007,84,35,17,104,13*,5.77,261,39.84,-,-,8,5,2
1327,West,RO Hinds,2001-2004,14,9,3,101,18*,16.83,170,59.41,-,-,-,11,0
1328,West,LV Garrick,2001-2001,3,3,-,99,76,33.00,204,48.52,-,1,-,8,0
1329,West,AFG Griffith,1996-2000,9,8,1,99,47,14.14,177,55.93,-,-,-,5,1
1330,West,LR Johnson,2008-2015,6,6,-,98,51,16.33,175,56.00,-,1,1,10,2
1331,West,VC Drakes,1995-2004,34,17,5,94,25,7.83,174,54.02,-,-,2,6,0
1332,West,Y Cariah,2022-2023,14,7,1,93,52,15.50,166,56.02,-,1,-,6,1
1333,West,SS Cottrell,2015-2021,38,19,11,88,17,11.00,130,67.69,-,-,2,6,4
1334,West,EH Mattis,1981-1981,2,2,-,86,62,43.00,190,45.26,-,1,-,6,0
1335,West,BD Julien,1973-1977,12,8,2,86,26*,14.33,148,58.10,-,-,1,6+,0+
1336,West,NE Bonner,2021-2022,6,6,1,85,31,17.00,135,62.96,-,-,2,6,0
1337,West,OAC Banks,2003-2005,5,5,-,83,33,16.60,149,55.70,-,-,-,3,2
1338,West,C Hemraj,2018-2018,6,6,-,82,32,13.66,98,83.67,-,-,-,13,2
1339,West,TL Best,2004-2014,26,16,8,76,24,9.50,125,60.80,-,-,1,7,0
1340,West,FH Edwards,2003-2009,50,22,14,73,13,9.12,160,45.62,-,-,2,5,0
1341,West,KCG Benjamin,1992-1996,26,13,7,65,17,10.83,80,81.25,-,-,1,3,0
1342,West,RD King,1998-2005,50,23,14,65,12*,7.22,203,32.01,-,-,5,1,0
1343,West,VA Holder,1973-1978,12,6,1,64,30,12.80,85,75.29,-,-,1,4,2
1344,West,KF Semple,1999-1999,7,6,-,64,23,10.66,165,38.78,-,-,-,3,1
1345,West,CE Cuffy,1994-2002,41,22,8,62,17*,4.42,125,49.60,-,-,5,3,1
1346,West,DR Parry,1978-1980,6,5,1,61,32,15.25,77,79.22,-,-,-,3+,0+
1347,Afghanistan,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1348,Afghanistan,Rahmat Shah,2013-2025,123,118,5,3975,114,35.17,5579,71.24,5,31,5,344,40
1349,Afghanistan,Mohammad Nabi,2009-2025,173,151,16,3667,136,27.16,4196,87.39,2,17,6,241,113
1350,Afghanistan,Mohammad Shahzad,2009-2019,84,84,3,2727,131*,33.66,3082,88.48,6,14,4,323,55
1351,Afghanistan,Hashmatullah Shahidi,2013-2025,90,88,15,2435,97*,33.35,3614,67.37,-,22,6,209,13
1352,Afghanistan,Asghar Afghan,2009-2021,114,108,10,2424,101,24.73,3630,66.77,1,12,7,163,65
1353,Afghanistan,Najibullah Zadran,2012-2023,92,84,13,2060,104*,29.01,2312,89.10,1,15,4,178,68
1354,Afghanistan,Samiullah Shinwari,2009-2019,84,74,12,1811,96,29.20,2765,65.49,-,11,1,137,26
1355,Afghanistan,Rahmanullah Gurbaz,2021-2025,49,49,1,1785,151,37.18,2033,87.80,8,6,3,160,67
1356,Afghanistan,Ibrahim Zadran,2019-2025,36,36,3,1656,177,50.18,1993,83.09,6,7,2,164,27
1357,Afghanistan,Rashid Khan,2015-2025,114,87,16,1384,60*,19.49,1320,104.84,-,5,8,120,49
1358,Afghanistan,Gulbadin Naib,2011-2025,89,78,11,1332,82*,19.88,1767,75.38,-,5,7,115,33
1359,Afghanistan,Noor Ali Zadran,2009-2019,51,50,1,1216,114,24.81,1923,63.23,1,7,4,132,4
1360,Afghanistan,Nawroz Mangal,2009-2016,49,48,6,1139,129,27.11,1512,75.33,2,4,4,99,27
1361,Afghanistan,Javed Ahmadi,2010-2021,47,44,-,1049,81,23.84,1380,76.01,-,7,2,123,16
